symbol,Alpha,Beta,Data Length,Market Premium C,Market Premium S,Market Variance,R Squared,R Squared Adj,Regression Variance,Residual Variance,Symbol Variance,Total Variance
BDAUTOCA,0.0020882177863831455,1.072912081589943,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.0376982721487652,0.0369608761887259,0.013247814466111745,0.3381692057578687,0.3516860991062346,0.35141702022398047
BDBUILDING,-0.0002792475415155927,0.10300571535961195,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.00840873452093549,0.007648894470759893,0.0001221064516225109,0.014399276203341572,0.014532501630963288,0.014521382654964082
BDCOM,5.945564155250282e-05,0.9507463520097853,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.07916036796117198,0.07845474372206174,0.010402681485146652,0.12101006649815169,0.13151337030181542,0.13141274798329836
BDDYE,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
BDFINANCE,7.451442133513043e-05,1.7543719331417484,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.18808615771982196,0.1874640015188409,0.035420876796722324,0.152901736765761,0.18846681158205641,0.1883226135624833
BDHOTELS,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
BDLAMPS,0.0003446637959049644,0.6899646922621226,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.040825335217665515,0.04009033547453722,0.005478601346473002,0.1287175128376024,0.1342988677171413,0.1341961141840754
BDLUGGAGE,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
BDONLINE,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
BDPLANT,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
BDSERVICE,-0.0005477725392630765,-0.004003235873133277,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,5.720132983055848e-06,-0.0007605590086774416,1.8443287035316806e-07,0.03224257476501286,0.03226744737491069,0.03224275919788322
BDTHAI,-0.000245824780579699,1.3675417871981954,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.11974226636330998,0.11906773936435466,0.02152272106268625,0.1582193342395256,0.17987968321591954,0.1797420553022119
BDWELDING,0.00036624546501963875,1.1943397963449551,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.05864760323877061,0.05792626040600335,0.016416167434082297,0.2634958243185482,0.2801263194645391,0.27991199175263043
BDZIPPER,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
BEACHHATCH,-0.00010962096982795962,1.2400738450987332,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.06145911536244675,0.06073992694509989,0.017697464964761236,0.2702576229077677,0.2881755741572705,0.287955087872529
BEACONPHAR,0.0005198536294895213,0.7993189022241958,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.0714449377558849,0.07073340130972072,0.007352857211852818,0.09556356266069678,0.10299522264427437,0.10291641987254961
BEDL,-0.0001297926596303314,0.272624329771623,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.04021049247195996,0.0394750215849653,0.0008553526153326884,0.020416523523193883,0.021288163945677053,0.02127187613852657
BEMCO,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
BENGALBISC,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
BENGALFINE,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
BENGALWTL,-0.00038938932357535495,1.2251641523069208,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.12461884874553186,0.12394805859131386,0.017274461900047396,0.12134390983055139,0.1387245113720464,0.13861837173059877
BERGERPBL,0.0005143289716342016,0.2286647128996985,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.004093429527972869,0.0033302827306762595,0.0006017474608391191,0.14640150658983475,0.1471158139695488,0.14700325405067388
BEXIMCO,-5.6042723836386666e-05,1.7770511062543026,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.2674177117192327,0.26685634598108643,0.03634258388613336,0.09955934890839364,0.13600599246741715,0.135901932794527
BEXTEX,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
BGIC,4.977223799856091e-05,1.1613507538644123,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.123913332811181,0.12324200203172597,0.015521824838463368,0.10974173224877525,0.12535947099006192,0.1252635570872386
BIFC,-0.0008255366620569797,1.2096747783841697,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.0716982429883446,0.07098690064580693,0.016840431582157797,0.21803884690860534,0.235059124798949,0.23487927849076312
BIONICFOOD,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
BLTC,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
BNICL,0.0002791746962515079,1.3624631084301748,809.0,0.051252819701876895,-0.00583288361027931,0.010001425818116938,0.10240237175401856,0.10129010703500241,0.018542755018430206,0.1625346429052418,0.1813015036141716,0.181077397923672
BOC,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
BPML,-0.001971290780798191,1.300970389205294,275.0,-0.03908964205350551,-0.09515220351078779,0.01111607953173588,0.085369776139127,0.08201948227883082,0.018745815492454194,0.20083793346694512,0.22038514950304677,0.21958374895939933
BRACBANK,0.0007427053150770087,0.992494876637281,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.12073354769528588,0.12005978029888376,0.011336330867457707,0.08255911976627149,0.0939673460783186,0.0938954506337292
BRACSCBOND,-0.00017399943345372323,0.011522700209006736,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,4.1514284850441285e-05,-0.0007247374283412267,1.5280040010318262e-06,0.03680517615906107,0.03683488693807211,0.03680670416306211
BSC,-0.0007535864760626114,0.8163666458904668,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.028923680986451372,0.028179561201766568,0.007669842942645477,0.2575053588664964,0.26537824560838313,0.2651752018091419
BSCCL,-0.00030130183111022276,1.128473599926059,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.10961047710311922,0.108928186280976,0.014655436992902485,0.11904927244937968,0.13380708670831762,0.13370470944228216
BSRMLTD,-3.5541575430702325e-05,1.1681762568308078,1051.0,0.05237935681102246,-0.004471177073767214,0.010591193410400622,0.08116958919046302,0.0802936784079945,0.014439369562757548,0.16345200215375838,0.17806079207053163,0.1778913717165159
BSRMSTEEL,-7.175048531376716e-05,1.1440485823856656,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.17318301295470284,0.17254943671941902,0.015062771931923586,0.07191326385204416,0.087042633054859,0.08697603578396775
BXFISHERY,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
BXPHARMA,0.00045954633858693846,1.2080076753672782,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.2191271524888545,0.21852878249076169,0.016794046571377397,0.05984659964991459,0.07669932971763295,0.07664064622129199
BXSYNTH,-0.0005427823044449443,1.4911627306737127,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.11659533728598348,0.11591839884712207,0.025589750235775276,0.19388515186094474,0.21964295332344033,0.21947490209672002
CAPMBDBLMF,-0.00045623095118308836,0.6734318962788941,635.0,-0.01861623136258328,-0.07398242461099164,0.011263583460233274,0.0312793921019332,0.029749027792457583,0.005100109243667829,0.15795003019151085,0.16330731631125942,0.16305013943517868
CAPMIBBLMF,0.00036189550922861207,0.5440054843172769,352.0,-0.09246200634046653,-0.15165639133969383,0.012368565896094807,0.014248313283098613,0.011431879892478847,0.003649978919514131,0.25251921437326375,0.2568990200542958,0.25616919329277793
CENTRALINS,0.00011103785140310023,0.7898472177837365,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.03868223465551912,0.03794559268973785,0.007179631448408994,0.17842576369865254,0.18574751260123235,0.18560539514706156
CENTRALPHL,-0.0007569561211048021,1.6097767766895006,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.16156235757385695,0.16091987662180618,0.029822722084897606,0.15476682298450006,0.1847308846904309,0.18458954506939768
CHICTEX,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
CITYBANK,0.00039051560138790434,1.5029556793339827,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.2598540955031179,0.2592869338904765,0.02599610686141287,0.0740450597443332,0.10011776780529105,0.10004116660574608
CITYGENINS,5.845293027282827e-05,1.3813341005434672,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.1433185785768788,0.14266211771755066,0.0219590441694,0.1312593618980364,0.15333572490822311,0.1532184060674364
CMCKAMAL,0.00011450098050610483,0.7960448692818457,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.06440256569190861,0.06368563279205564,0.007292745549782173,0.10594413362471353,0.11332358428871812,0.1132368791744957
CNATEX,-0.0014482382848852178,1.3498136261373366,1116.0,0.014396390483496724,-0.04101952840360494,0.011019459504417593,0.10100305659858044,0.10019605754705307,0.020059429713714546,0.17854277490507592,0.1987803231879553,0.19860220461879047
CONFIDCEM,0.00013857304579068558,1.0255760273346404,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.1139103243731786,0.11323132845315798,0.012104634690797877,0.09415996210854234,0.10634596325937035,0.10626459679934022
CONTININS,0.00016222932698802594,1.3106641409452682,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.11843254952823556,0.11775701891484724,0.019769641815380077,0.14715779404689344,0.1670552516630869,0.16692743586227352
COPPERTECH,-0.019412441514744732,3.9893783404911884,13.0,-0.2166374186854778,-0.3018533935925066,0.006473257129398625,0.2815110362786253,0.21619385775850042,0.09509796047617357,0.24271458759760947,0.3659635937465983,0.337812548073783
CTGVEG,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
CVOPRL,-0.0012170726159651429,0.9353555628776926,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.06578149129651345,0.06506561504463337,0.010068607998451735,0.1429928048702072,0.15317861150025822,0.15306141286865893
DACCADYE,-0.0009569400610724689,1.1797300652301927,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.07417131191671245,0.07346186464615045,0.016017003142195774,0.19992906452587222,0.21611141687761476,0.215946067668068
DAFODILCOM,0.0012625944308485696,0.9171850720723514,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.06006322794413432,0.0593429698812562,0.009681216249064924,0.1515025326175388,0.1613071667447558,0.16118374886660372
DANDYDYE,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
DBH,0.00048331830601873905,0.5209577356323548,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.03875503035287664,0.03801844416923894,0.003123352118466919,0.07746882107886578,0.08065388236517139,0.0805921731973327
DBH1STMF,0.00019487935448572993,0.5207590322408838,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.03824919285458117,0.037512219056002216,0.0031209699586183686,0.07847473770726415,0.08165818523683648,0.08159570766588252
DELTALIFE,-0.0005702874596859493,1.0417507400332693,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.1163299218307412,0.11565278000838919,0.012489458264995692,0.09487293026276178,0.10744459556338362,0.10736238852775747
DELTASPINN,-0.0012115240354617942,1.4757441598009657,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.13486870111556615,0.13420576525435202,0.02506329190261317,0.160771462160429,0.18597704713659732,0.18583475406304217
DESCO,-0.00029986633898445415,0.8433521155331068,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.11078214657727159,0.11010075358614302,0.008185285709752707,0.06570103950279763,0.07394289973415259,0.07388632521255034
DESHBANDHU,-5.668364065752335e-05,1.3841786451288864,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.12696285220226644,0.12629385821927963,0.022049576640668787,0.15161993580491867,0.17380249063275865,0.17366951244558745
DHAKABANK,-0.0001936715645863745,1.3458810278553552,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.22231769688558856,0.22172177174910235,0.0208463155858911,0.0729218183860043,0.09383993193052624,0.09376813397189539
DHAKAFISH,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
DHAKAINS,0.0001837215054711909,1.272820065970533,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.11678037579154288,0.11610357914463976,0.01864446785968587,0.14100964982329636,0.15977636432745618,0.15965411768298224
DOREENPWR,5.255927937091374e-05,0.8457799441428381,819.0,0.04519633186554395,-0.01164285558004375,0.009939150338012369,0.04469814068695821,0.04352886056539995,0.007101227508722604,0.15176953086254363,0.15906497690228247,0.15887075837126624
DS30,-1.0627446703483551e-05,0.967544338585354,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.8428114762270674,0.8426910252509963,0.01077352237527722,0.0020093153994360582,0.01279262555248871,0.01278283777471328
DSES,3.2268522853005205e-05,0.8791925542968974,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.8078124683124599,0.8076651981732357,0.008895778665750179,0.0021164042538000475,0.011020614912597355,0.011012182919550226
DSHGARME,0.000480282602514346,0.6939130882866255,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.02867138746987896,0.027927074356829062,0.005541484513776144,0.18773428630819114,0.19342376145812498,0.19327577082196729
DSSL,0.0002676009957675324,1.3620745702560317,829.0,0.04700242247162345,-0.009912223454041164,0.009946493399526442,0.07106263385906142,0.06993937223132152,0.018430943788205548,0.24093101322509125,0.2596751960918153,0.25936195701329684
DULAMIACOT,0.0020391657130777075,0.4640518461587139,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.005762156245489036,0.005000288165983635,0.002478272029763449,0.42761628358100773,0.43042387762884987,0.4300945556107712
DUTCHBANGL,-2.6057693440876533e-05,0.9651642288391787,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.07033164963538141,0.06961926009487207,0.010720582938034675,0.14170841586425592,0.15254571319647306,0.1524289988022906
DYNAMICTEX,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
EAGLESTAR,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
EASTERNINS,0.00022152010682484883,0.9420286253142717,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.05894824113962194,0.05822712868072499,0.01021278444251334,0.16303724380385684,0.17338268523583905,0.17325002824637017
EASTLAND,-0.0005181382944168925,0.40481372467422083,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.02890800031479368,0.028163868514268553,0.001885933705594293,0.06335322794714605,0.0652891150690135,0.06523916165274034
EASTLAND ,-0.000317303756396422,0.9627766008446621,1134.0,0.011572910963337346,-0.04378980646388005,0.011053559873158323,0.09568721105099709,0.094888348163233,0.010236938088266978,0.09674640875430264,0.10707777168532565,0.1069833468425696
EASTRNLUB,0.0007662197117415444,0.2951019224891669,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.0048643715102359986,0.0041018154730790846,0.0010022130267431603,0.2050291364773448,0.20618910704582158,0.20603134950408797
EBL,0.0002366063037758253,1.0185361704770466,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.15178178994767733,0.15113181430779044,0.011939025466004371,0.06672011717633783,0.07871937169490142,0.0786591426423422
EBL1STMF,-6.744336863316517e-05,0.7481097028183845,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.050035734354112016,0.04930779238809979,0.006440899767634166,0.12228509677816925,0.1288245616273852,0.12872599654580344
EBLNRBMF,-0.00021072406916687882,0.6654710490970023,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.0340867764750834,0.033346613085409094,0.005096526642159157,0.14441971306107573,0.14963072380714243,0.1495162397032349
ECABLES,0.0006857725483136352,0.7490716048016222,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.032644997647721996,0.031903729446685736,0.006457473532847282,0.19135150175123872,0.19796043698032192,0.19780897528408603
EHL,3.651511162795537e-05,1.0717020357381253,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.12860969231290142,0.1279419602763595,0.01321794916117083,0.08955773534176822,0.10285437951404393,0.10277568450293906
EMERALDOIL,-0.0007035039422773675,1.18479439327146,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.06157254624426178,0.06085344474713095,0.016154813419241337,0.24621558385415185,0.26257129344282154,0.26237039727339323
ENVOYTEX,-0.000386939064472168,0.715729453433414,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.08282080916001555,0.08211798985668983,0.005895406349253699,0.06528726391255657,0.0712371746035115,0.07118267026181027
ESQUIRENIT,-0.001480245561919021,1.0572486611404182,88.0,-0.11541515991431917,-0.1756872581420614,0.015666353899091382,0.11778232161419822,0.10752397651668888,0.01731246072148145,0.12967445959232649,0.14867642514500112,0.14698692031380792
ETL,-0.0006064017298794174,1.2476406621476026,754.0,0.03790677000814102,-0.01857517123051515,0.010073017489090253,0.08330153514761074,0.08208252123158366,0.015658936369055344,0.17232002874014263,0.18822860516910395,0.18797896510919798
EXCELSHOE,-0.00023428854745177763,-1.9651164376299768e-18,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,-inf,-inf,-2.999783786618029e-36,2.999783786618029e-36,0.0,0.0
EXIM1STMF,-0.0001354677798503521,0.5503332333115664,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.017767207701583243,0.017014538895224307,0.0034855189242505675,0.19269156094069437,0.19632729202410648,0.19617707986494495
EXIMBANK,-5.9518349949143524e-05,1.3021272402082422,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.24985310022175,0.24927827501119193,0.019512944733135282,0.05858472432046912,0.07815746818764238,0.07809766905360441
FAMILYTEX,-0.0018985484302630935,1.4173017650576225,1307.0,0.023084423690658218,-0.03224159613582199,0.0115172389273445,0.12318766005507709,0.12251577320454454,0.023117486983693192,0.16454324927314773,0.18780442747908965,0.18766073625684093
FARCHEM,-0.000972419311594233,1.5848970871286594,1241.0,0.031379977148351834,-0.02417548516039833,0.011496698803839816,0.1550705563579271,0.15438861168993512,0.028855273280797733,0.15722307684903122,0.1862284133154175,0.18607835012982893
